,day,time of the day,kWh
17639,7/2/2012,57.61090000000001,18:00:00
17640,7/2/2012,57.8716,18:15:00
17641,7/2/2012,58.392900000000004,18:30:00
17642,7/2/2012,56.568200000000004,18:45:00
17643,7/2/2012,55.52550000000001,19:00:00
17644,7/2/2012,51.615300000000005,19:15:00
17645,7/2/2012,51.093900000000005,19:30:00
17646,7/2/2012,52.1366,19:45:00
17647,7/2/2012,54.48270000000001,20:00:00
17648,7/2/2012,52.3973,20:15:00
17649,7/2/2012,50.833200000000005,20:30:00
17650,7/2/2012,55.52550000000001,20:45:00
17651,7/2/2012,61.521100000000004,21:00:00
17652,7/2/2012,63.0853,21:15:00
17653,7/2/2012,55.00410000000001,21:30:00
17654,7/2/2012,53.96130000000001,21:45:00
17655,7/2/2012,53.7007,22:00:00
17656,7/2/2012,58.653600000000004,22:15:00
17657,7/2/2012,57.089600000000004,22:30:00
17658,7/2/2012,60.47840000000001,22:45:00
17659,7/2/2012,65.9528,23:00:00
17660,7/2/2012,65.6922,23:15:00
17661,7/2/2012,64.3887,23:30:00
17662,7/2/2012,56.56830000000001,23:45:00
17663,7/2/2012,53.43990000000001,00:00:00
17664,7/3/2012,53.96130000000001,00:15:00
17665,7/3/2012,53.1793,00:30:00
17666,7/3/2012,55.52550000000001,00:45:00
17667,7/3/2012,61.2605,01:00:00
17668,7/3/2012,65.1708,01:15:00
17669,7/3/2012,67.5169,01:30:00
17670,7/3/2012,66.9955,01:45:00
17671,7/3/2012,61.2605,02:00:00
17672,7/3/2012,58.393,02:15:00
17673,7/3/2012,58.132200000000005,02:30:00
17674,7/3/2012,56.82880000000001,02:45:00
17675,7/3/2012,56.82900000000001,03:00:00
17676,7/3/2012,54.48270000000001,03:15:00
17677,7/3/2012,57.08950000000001,03:30:00
17678,7/3/2012,60.217800000000004,03:45:00
17679,7/3/2012,60.217800000000004,04:00:00
17680,7/3/2012,55.00410000000001,04:15:00
17681,7/3/2012,52.1366,04:30:00
17682,7/3/2012,50.572500000000005,04:45:00
17683,7/3/2012,50.311800000000005,05:00:00
17684,7/3/2012,46.6622,05:15:00
17685,7/3/2012,46.401599999999995,05:30:00
17686,7/3/2012,47.705,05:45:00
17687,7/3/2012,45.6195,06:00:00
17688,7/3/2012,47.4443,06:15:00
17689,7/3/2012,37.017,06:30:00
17690,7/3/2012,37.2777,06:45:00
17691,7/3/2012,37.5384,07:00:00
17692,7/3/2012,35.1922,07:15:00
17693,7/3/2012,32.32469999999999,07:30:00
17694,7/3/2012,32.3247,07:45:00
17695,7/3/2012,34.9315,08:00:00
17696,7/3/2012,33.8888,08:15:00
17697,7/3/2012,33.6281,08:30:00
17698,7/3/2012,32.58539999999999,08:45:00
17699,7/3/2012,33.6281,09:00:00
17700,7/3/2012,30.760599999999997,09:15:00
17701,7/3/2012,29.4572,09:30:00
17702,7/3/2012,31.282000000000004,09:45:00
17703,7/3/2012,29.7179,10:00:00
17704,7/3/2012,34.4101,10:15:00
17705,7/3/2012,35.7135,10:30:00
17706,7/3/2012,37.2777,10:45:00
17707,7/3/2012,35.4529,11:00:00
17708,7/3/2012,35.9742,11:15:00
17709,7/3/2012,35.1922,11:30:00
17710,7/3/2012,35.9742,11:45:00
17711,7/3/2012,35.7136,12:00:00
17712,7/3/2012,36.7563,12:15:00
17713,7/3/2012,38.0597,12:30:00
17714,7/3/2012,39.8844,12:45:00
17715,7/3/2012,45.6195,13:00:00
17716,7/3/2012,47.9657,13:15:00
17717,7/3/2012,49.2691,13:30:00
17718,7/3/2012,51.093900000000005,13:45:00
17719,7/3/2012,53.1793,14:00:00
17720,7/3/2012,52.1366,14:15:00
17721,7/3/2012,52.3973,14:30:00
17722,7/3/2012,50.833200000000005,14:45:00
17723,7/3/2012,51.0938,15:00:00
17724,7/3/2012,50.051100000000005,15:15:00
17725,7/3/2012,50.051100000000005,15:30:00
17726,7/3/2012,51.354600000000005,15:45:00
17727,7/3/2012,51.615300000000005,16:00:00
17728,7/3/2012,53.9614,16:15:00
17729,7/3/2012,55.00410000000001,16:30:00
17730,7/3/2012,55.78620000000001,16:45:00
17731,7/3/2012,59.957100000000004,17:00:00
17732,7/3/2012,57.350300000000004,17:15:00
17733,7/3/2012,56.04690000000001,17:30:00
17734,7/3/2012,52.658,17:45:00
17735,7/3/2012,57.61090000000001,18:00:00
17736,7/3/2012,57.87160000000001,18:15:00
17737,7/3/2012,56.307500000000005,18:30:00
17738,7/3/2012,58.13230000000001,18:45:00
17739,7/3/2012,54.2221,19:00:00
17740,7/3/2012,49.008300000000006,19:15:00
17741,7/3/2012,50.572500000000005,19:30:00
17742,7/3/2012,51.0938,19:45:00
17743,7/3/2012,52.1366,20:00:00
17744,7/3/2012,58.13230000000001,20:15:00
17745,7/3/2012,62.824600000000004,20:30:00
17746,7/3/2012,65.9529,20:45:00
17747,7/3/2012,60.2178,21:00:00
17748,7/3/2012,55.00410000000001,21:15:00
17749,7/3/2012,55.26480000000001,21:30:00
17750,7/3/2012,57.611000000000004,21:45:00
17751,7/3/2012,56.56830000000001,22:00:00
17752,7/3/2012,53.96130000000001,22:15:00
17753,7/3/2012,60.739200000000004,22:30:00
17754,7/3/2012,65.17070000000001,22:45:00
17755,7/3/2012,66.47420000000001,23:00:00
17756,7/3/2012,67.7776,23:15:00
17757,7/3/2012,58.9144,23:30:00
17758,7/3/2012,55.78620000000001,23:45:00
17759,7/3/2012,58.1323,00:00:00
17760,7/4/2012,56.828900000000004,00:15:00
17761,7/4/2012,55.52550000000001,00:30:00
17762,7/4/2012,55.004000000000005,00:45:00
17763,7/4/2012,62.563900000000004,01:00:00
17764,7/4/2012,66.99560000000001,01:15:00
17765,7/4/2012,68.5596,01:30:00
17766,7/4/2012,65.69210000000001,01:45:00
17767,7/4/2012,60.739200000000004,02:00:00
17768,7/4/2012,60.478500000000004,02:15:00
17769,7/4/2012,59.957100000000004,02:30:00
17770,7/4/2012,53.7007,02:45:00
17771,7/4/2012,56.56830000000001,03:00:00
17772,7/4/2012,56.568200000000004,03:15:00
17773,7/4/2012,58.65360000000001,03:30:00
17774,7/4/2012,63.346000000000004,03:45:00
17775,7/4/2012,62.8246,04:00:00
17776,7/4/2012,53.179300000000005,04:15:00
17777,7/4/2012,51.876000000000005,04:30:00
17778,7/4/2012,52.3972,04:45:00
17779,7/4/2012,53.44,05:00:00
17780,7/4/2012,50.051100000000005,05:15:00
17781,7/4/2012,46.140899999999995,05:30:00
17782,7/4/2012,44.8374,05:45:00
17783,7/4/2012,47.9657,06:00:00
17784,7/4/2012,47.1836,06:15:00
17785,7/4/2012,34.670700000000004,06:30:00
17786,7/4/2012,35.7135,06:45:00
17787,7/4/2012,35.1921,07:00:00
17788,7/4/2012,33.3674,07:15:00
17789,7/4/2012,32.58539999999999,07:30:00
17790,7/4/2012,34.4101,07:45:00
17791,7/4/2012,33.3675,08:00:00
17792,7/4/2012,33.6282,08:15:00
17793,7/4/2012,33.106700000000004,08:30:00
17794,7/4/2012,30.7605,08:45:00
17795,7/4/2012,32.8461,09:00:00
17796,7/4/2012,32.064,09:15:00
17797,7/4/2012,32.3247,09:30:00
17798,7/4/2012,32.5854,09:45:00
17799,7/4/2012,31.8033,10:00:00
17800,7/4/2012,33.106700000000004,10:15:00
17801,7/4/2012,32.5854,10:30:00
17802,7/4/2012,32.5854,10:45:00
17803,7/4/2012,33.1068,11:00:00
17804,7/4/2012,32.3247,11:15:00
17805,7/4/2012,32.3247,11:30:00
17806,7/4/2012,31.2819,11:45:00
17807,7/4/2012,31.2819,12:00:00
17808,7/4/2012,34.4101,12:15:00
17809,7/4/2012,35.9742,12:30:00
17810,7/4/2012,37.017,12:45:00
17811,7/4/2012,43.012699999999995,13:00:00
17812,7/4/2012,49.2691,13:15:00
17813,7/4/2012,48.7478,13:30:00
17814,7/4/2012,53.7008,13:45:00
17815,7/4/2012,52.6579,14:00:00
17816,7/4/2012,54.48270000000001,14:15:00
17817,7/4/2012,53.43990000000001,14:30:00
17818,7/4/2012,51.354600000000005,14:45:00
17819,7/4/2012,52.1366,15:00:00
17820,7/4/2012,50.311800000000005,15:15:00
17821,7/4/2012,50.051100000000005,15:30:00
17822,7/4/2012,55.00410000000001,15:45:00
17823,7/4/2012,55.78620000000001,16:00:00
17824,7/4/2012,56.30760000000001,16:15:00
17825,7/4/2012,54.22200000000001,16:30:00
17826,7/4/2012,55.26480000000001,16:45:00
17827,7/4/2012,56.04690000000001,17:00:00
17828,7/4/2012,54.74340000000001,17:15:00
17829,7/4/2012,52.9186,17:30:00
17830,7/4/2012,52.658,17:45:00
17831,7/4/2012,57.08950000000001,18:00:00
17832,7/4/2012,57.350300000000004,18:15:00
17833,7/4/2012,55.52550000000001,18:30:00
17834,7/4/2012,56.82900000000001,18:45:00
17835,7/4/2012,54.48270000000001,19:00:00
17836,7/4/2012,52.3973,19:15:00
17837,7/4/2012,50.833200000000005,19:30:00
17838,7/4/2012,51.8759,19:45:00
17839,7/4/2012,53.44,20:00:00
17840,7/4/2012,56.046800000000005,20:15:00
17841,7/4/2012,62.042500000000004,20:30:00
17842,7/4/2012,64.128,20:45:00
17843,7/4/2012,63.085300000000004,21:00:00
17844,7/4/2012,57.3502,21:15:00
17845,7/4/2012,53.70060000000001,21:30:00
17846,7/4/2012,58.653600000000004,21:45:00
17847,7/4/2012,59.435700000000004,22:00:00
17848,7/4/2012,56.04690000000001,22:15:00
17849,7/4/2012,61.260400000000004,22:30:00
17850,7/4/2012,66.4741,22:45:00
17851,7/4/2012,67.7776,23:00:00
17852,7/4/2012,66.47420000000001,23:15:00
17853,7/4/2012,60.9998,23:30:00
17854,7/4/2012,52.3973,23:45:00
17855,7/4/2012,57.0895,00:00:00
17856,7/5/2012,53.700700000000005,00:15:00
17857,7/5/2012,52.9186,00:30:00
17858,7/5/2012,53.44,00:45:00
17859,7/5/2012,59.435700000000004,01:00:00
17860,7/5/2012,66.47409999999999,01:15:00
17861,7/5/2012,65.9529,01:30:00
17862,7/5/2012,59.9571,01:45:00
17863,7/5/2012,59.696400000000004,02:00:00
17864,7/5/2012,57.87160000000001,02:15:00
17865,7/5/2012,56.56830000000001,02:30:00
17866,7/5/2012,54.48270000000001,02:45:00
17867,7/5/2012,56.04690000000001,03:00:00
17868,7/5/2012,53.70060000000001,03:15:00
17869,7/5/2012,53.43990000000001,03:30:00
17870,7/5/2012,52.658,03:45:00
17871,7/5/2012,54.22200000000001,04:00:00
17872,7/5/2012,50.572500000000005,04:15:00
17873,7/5/2012,51.354600000000005,04:30:00
17874,7/5/2012,50.572500000000005,04:45:00
17875,7/5/2012,50.051100000000005,05:00:00
17876,7/5/2012,48.74759999999999,05:15:00
17877,7/5/2012,46.9229,05:30:00
17878,7/5/2012,44.8374,05:45:00
17879,7/5/2012,47.704899999999995,06:00:00
17880,7/5/2012,46.9229,06:15:00
17881,7/5/2012,34.6708,06:30:00
17882,7/5/2012,33.367399999999996,06:45:00
17883,7/5/2012,33.8887,07:00:00
17884,7/5/2012,33.6281,07:15:00
17885,7/5/2012,32.064,07:30:00
17886,7/5/2012,33.628099999999996,07:45:00
17887,7/5/2012,33.8887,08:00:00
17888,7/5/2012,32.5854,08:15:00
17889,7/5/2012,33.1068,08:30:00
17890,7/5/2012,30.4998,08:45:00
17891,7/5/2012,30.499899999999997,09:00:00
17892,7/5/2012,32.064,09:15:00
17893,7/5/2012,29.978500000000004,09:30:00
17894,7/5/2012,31.0213,09:45:00
17895,7/5/2012,31.021300000000004,10:00:00
17896,7/5/2012,31.8033,10:15:00
17897,7/5/2012,31.8033,10:30:00
17898,7/5/2012,33.3675,10:45:00
17899,7/5/2012,32.064,11:00:00
17900,7/5/2012,35.4529,11:15:00
17901,7/5/2012,33.3675,11:30:00
17902,7/5/2012,34.9315,11:45:00
17903,7/5/2012,34.6708,12:00:00
17904,7/5/2012,36.4956,12:15:00
17905,7/5/2012,35.4528,12:30:00
17906,7/5/2012,37.799,12:45:00
17907,7/5/2012,43.534,13:00:00
17908,7/5/2012,49.008399999999995,13:15:00
17909,7/5/2012,47.4443,13:30:00
17910,7/5/2012,50.0511,13:45:00
17911,7/5/2012,51.615300000000005,14:00:00
17912,7/5/2012,57.089600000000004,14:15:00
17913,7/5/2012,55.52550000000001,14:30:00
17914,7/5/2012,51.8759,14:45:00
17915,7/5/2012,52.9186,15:00:00
17916,7/5/2012,53.1793,15:15:00
17917,7/5/2012,54.74340000000001,15:30:00
17918,7/5/2012,56.30760000000001,15:45:00
17919,7/5/2012,56.307500000000005,16:00:00
17920,7/5/2012,52.136700000000005,16:15:00
17921,7/5/2012,50.572500000000005,16:30:00
17922,7/5/2012,51.615300000000005,16:45:00
17923,7/5/2012,52.6579,17:00:00
17924,7/5/2012,53.1793,17:15:00
17925,7/5/2012,52.136700000000005,17:30:00
17926,7/5/2012,51.354600000000005,17:45:00
17927,7/5/2012,55.2648,18:00:00
17928,7/5/2012,57.35020000000001,18:15:00
17929,7/5/2012,56.04690000000001,18:30:00
17930,7/5/2012,56.568200000000004,18:45:00
17931,7/5/2012,53.9614,19:00:00
17932,7/5/2012,50.572500000000005,19:15:00
17933,7/5/2012,48.74759999999999,19:30:00
17934,7/5/2012,49.5297,19:45:00
17935,7/5/2012,51.354600000000005,20:00:00
17936,7/5/2012,52.657900000000005,20:15:00
17937,7/5/2012,52.3973,20:30:00
17938,7/5/2012,53.44,20:45:00
17939,7/5/2012,59.95710000000001,21:00:00
17940,7/5/2012,64.3887,21:15:00
17941,7/5/2012,64.64939999999999,21:30:00
17942,7/5/2012,60.9999,21:45:00
17943,7/5/2012,56.307500000000005,22:00:00
17944,7/5/2012,53.7007,22:15:00
17945,7/5/2012,57.35020000000001,22:30:00
17946,7/5/2012,55.78620000000001,22:45:00
17947,7/5/2012,57.350300000000004,23:00:00
17948,7/5/2012,56.568200000000004,23:15:00
17949,7/5/2012,56.828900000000004,23:30:00
17950,7/5/2012,61.781800000000004,23:45:00
17951,7/5/2012,65.1707,00:00:00
17952,7/6/2012,58.6536,00:15:00
17953,7/6/2012,52.918600000000005,00:30:00
17954,7/6/2012,51.6152,00:45:00
17955,7/6/2012,52.3973,01:00:00
17956,7/6/2012,56.568200000000004,01:15:00
17957,7/6/2012,55.26480000000001,01:30:00
17958,7/6/2012,60.47840000000001,01:45:00
17959,7/6/2012,64.6494,02:00:00
17960,7/6/2012,65.9529,02:15:00
17961,7/6/2012,69.081,02:30:00
17962,7/6/2012,62.563900000000004,02:45:00
17963,7/6/2012,53.179300000000005,03:00:00
17964,7/6/2012,53.1793,03:15:00
17965,7/6/2012,54.22200000000001,03:30:00
17966,7/6/2012,55.00410000000001,03:45:00
17967,7/6/2012,54.74340000000001,04:00:00
17968,7/6/2012,54.22200000000001,04:15:00
17969,7/6/2012,51.8759,04:30:00
17970,7/6/2012,49.269000000000005,04:45:00
17971,7/6/2012,51.093900000000005,05:00:00
17972,7/6/2012,49.00829999999999,05:15:00
17973,7/6/2012,47.4443,05:30:00
17974,7/6/2012,46.6623,05:45:00
17975,7/6/2012,46.9229,06:00:00
17976,7/6/2012,46.1408,06:15:00
17977,7/6/2012,33.8888,06:30:00
17978,7/6/2012,32.8461,06:45:00
17979,7/6/2012,34.1495,07:00:00
17980,7/6/2012,33.3674,07:15:00
17981,7/6/2012,30.760599999999997,07:30:00
17982,7/6/2012,31.8033,07:45:00
17983,7/6/2012,32.3247,08:00:00
17984,7/6/2012,32.3247,08:15:00
17985,7/6/2012,31.8033,08:30:00
17986,7/6/2012,29.9786,08:45:00
17987,7/6/2012,30.499900000000004,09:00:00
17988,7/6/2012,31.282000000000004,09:15:00
17989,7/6/2012,31.2819,09:30:00
17990,7/6/2012,31.0212,09:45:00
17991,7/6/2012,31.2819,10:00:00
17992,7/6/2012,31.021300000000004,10:15:00
17993,7/6/2012,34.6708,10:30:00
17994,7/6/2012,33.3674,10:45:00
17995,7/6/2012,34.1494,11:00:00
17996,7/6/2012,33.1068,11:15:00
17997,7/6/2012,32.064,11:30:00
17998,7/6/2012,32.064,11:45:00
17999,7/6/2012,31.8033,12:00:00
18000,7/6/2012,35.4529,12:15:00
18001,7/6/2012,37.799,12:30:00
18002,7/6/2012,36.4956,12:45:00
18003,7/6/2012,44.5768,13:00:00
18004,7/6/2012,49.008399999999995,13:15:00
18005,7/6/2012,49.5298,13:30:00
18006,7/6/2012,52.9186,13:45:00
18007,7/6/2012,53.17920000000001,14:00:00
18008,7/6/2012,55.00410000000001,14:15:00
18009,7/6/2012,55.26480000000001,14:30:00
18010,7/6/2012,52.397400000000005,14:45:00
18011,7/6/2012,55.26480000000001,15:00:00
18012,7/6/2012,51.876000000000005,15:15:00
18013,7/6/2012,54.48270000000001,15:30:00
18014,7/6/2012,54.74340000000001,15:45:00
18015,7/6/2012,55.26480000000001,16:00:00
18016,7/6/2012,51.615300000000005,16:15:00
18017,7/6/2012,52.3973,16:30:00
18018,7/6/2012,51.3545,16:45:00
18019,7/6/2012,52.6579,17:00:00
18020,7/6/2012,54.74340000000001,17:15:00
18021,7/6/2012,52.3973,17:30:00
18022,7/6/2012,53.1794,17:45:00
18023,7/6/2012,55.0042,18:00:00
18024,7/6/2012,57.350300000000004,18:15:00
18025,7/6/2012,55.52550000000001,18:30:00
18026,7/6/2012,57.08970000000001,18:45:00
18027,7/6/2012,53.7007,19:00:00
18028,7/6/2012,49.790400000000005,19:15:00
18029,7/6/2012,49.269000000000005,19:30:00
18030,7/6/2012,51.0938,19:45:00
18031,7/6/2012,52.1366,20:00:00
18032,7/6/2012,51.615300000000005,20:15:00
18033,7/6/2012,54.74340000000001,20:30:00
18034,7/6/2012,53.96130000000001,20:45:00
18035,7/6/2012,61.78190000000001,21:00:00
18036,7/6/2012,68.0382,21:15:00
18037,7/6/2012,65.69210000000001,21:30:00
18038,7/6/2012,60.9999,21:45:00
18039,7/6/2012,57.8716,22:00:00
18040,7/6/2012,53.9614,22:15:00
18041,7/6/2012,53.7007,22:30:00
18042,7/6/2012,56.568200000000004,22:45:00
18043,7/6/2012,61.26050000000001,23:00:00
18044,7/6/2012,65.17070000000001,23:15:00
18045,7/6/2012,64.12799999999999,23:30:00
18046,7/6/2012,63.8673,23:45:00
18047,7/6/2012,58.653800000000004,00:00:00
18048,7/7/2012,55.52550000000001,00:15:00
18049,7/7/2012,54.22200000000001,00:30:00
18050,7/7/2012,53.7007,00:45:00
18051,7/7/2012,53.9614,01:00:00
18052,7/7/2012,62.824600000000004,01:15:00
18053,7/7/2012,66.2136,01:30:00
18054,7/7/2012,69.863,01:45:00
18055,7/7/2012,67.2562,02:00:00
18056,7/7/2012,62.3033,02:15:00
18057,7/7/2012,59.696400000000004,02:30:00
18058,7/7/2012,56.307500000000005,02:45:00
18059,7/7/2012,55.52550000000001,03:00:00
18060,7/7/2012,56.04690000000001,03:15:00
18061,7/7/2012,58.39300000000001,03:30:00
18062,7/7/2012,62.56400000000001,03:45:00
18063,7/7/2012,66.2136,04:00:00
18064,7/7/2012,52.658,04:15:00
18065,7/7/2012,50.572500000000005,04:30:00
18066,7/7/2012,51.354600000000005,04:45:00
18067,7/7/2012,50.572500000000005,05:00:00
18068,7/7/2012,49.529700000000005,05:15:00
18069,7/7/2012,46.401599999999995,05:30:00
18070,7/7/2012,46.6623,05:45:00
18071,7/7/2012,46.1408,06:00:00
18072,7/7/2012,47.183699999999995,06:15:00
18073,7/7/2012,34.6708,06:30:00
18074,7/7/2012,34.6708,06:45:00
18075,7/7/2012,34.9315,07:00:00
18076,7/7/2012,33.3674,07:15:00
18077,7/7/2012,33.8887,07:30:00
18078,7/7/2012,34.9315,07:45:00
18079,7/7/2012,37.017,08:00:00
18080,7/7/2012,35.4528,08:15:00
18081,7/7/2012,34.6708,08:30:00
18082,7/7/2012,32.06399999999999,08:45:00
18083,7/7/2012,32.5854,09:00:00
18084,7/7/2012,32.064,09:15:00
18085,7/7/2012,32.064,09:30:00
18086,7/7/2012,32.064,09:45:00
18087,7/7/2012,31.803299999999997,10:00:00
18088,7/7/2012,34.4102,10:15:00
18089,7/7/2012,35.1921,10:30:00
18090,7/7/2012,35.1922,10:45:00
18091,7/7/2012,34.6708,11:00:00
18092,7/7/2012,32.8461,11:15:00
18093,7/7/2012,33.1068,11:30:00
18094,7/7/2012,31.5426,11:45:00
18095,7/7/2012,32.8461,12:00:00
18096,7/7/2012,33.628099999999996,12:15:00
18097,7/7/2012,36.2349,12:30:00
18098,7/7/2012,35.1921,12:45:00
18099,7/7/2012,41.7092,13:00:00
18100,7/7/2012,47.1837,13:15:00
18101,7/7/2012,45.6195,13:30:00
18102,7/7/2012,49.0084,13:45:00
18103,7/7/2012,53.179300000000005,14:00:00
18104,7/7/2012,55.78620000000001,14:15:00
18105,7/7/2012,54.48270000000001,14:30:00
18106,7/7/2012,54.48270000000001,14:45:00
18107,7/7/2012,53.96130000000001,15:00:00
18108,7/7/2012,53.7007,15:15:00
18109,7/7/2012,54.74340000000001,15:30:00
18110,7/7/2012,55.52550000000001,15:45:00
18111,7/7/2012,56.30760000000001,16:00:00
18112,7/7/2012,56.04690000000001,16:15:00
18113,7/7/2012,55.52550000000001,16:30:00
18114,7/7/2012,55.00410000000001,16:45:00
18115,7/7/2012,57.611000000000004,17:00:00
18116,7/7/2012,56.56830000000001,17:15:00
18117,7/7/2012,54.74340000000001,17:30:00
18118,7/7/2012,53.44,17:45:00
18119,7/7/2012,58.392900000000004,18:00:00
18120,7/7/2012,60.217800000000004,18:15:00
18121,7/7/2012,59.175000000000004,18:30:00
18122,7/7/2012,59.175000000000004,18:45:00
18123,7/7/2012,59.175000000000004,19:00:00
18124,7/7/2012,58.914300000000004,19:15:00
18125,7/7/2012,59.17510000000001,19:30:00
18126,7/7/2012,63.085300000000004,19:45:00
18127,7/7/2012,68.2989,20:00:00
18128,7/7/2012,66.4742,20:15:00
18129,7/7/2012,59.957100000000004,20:30:00
18130,7/7/2012,59.435700000000004,20:45:00
18131,7/7/2012,60.739200000000004,21:00:00
18132,7/7/2012,59.435700000000004,21:15:00
18133,7/7/2012,60.99980000000001,21:30:00
18134,7/7/2012,67.77770000000001,21:45:00
18135,7/7/2012,72.2091,22:00:00
18136,7/7/2012,71.4271,22:15:00
18137,7/7/2012,64.12800000000001,22:30:00
18138,7/7/2012,58.392900000000004,22:45:00
18139,7/7/2012,58.653600000000004,23:00:00
18140,7/7/2012,59.1751,23:15:00
18141,7/7/2012,57.350300000000004,23:30:00
18142,7/7/2012,63.0852,23:45:00
18143,7/7/2012,69.3417,00:00:00
18144,7/8/2012,69.8631,00:15:00
18145,7/8/2012,62.563900000000004,00:30:00
18146,7/8/2012,54.74340000000001,00:45:00
18147,7/8/2012,55.26480000000001,01:00:00
18148,7/8/2012,54.48270000000001,01:15:00
18149,7/8/2012,53.96130000000001,01:30:00
18150,7/8/2012,61.78190000000001,01:45:00
18151,7/8/2012,67.2562,02:00:00
18152,7/8/2012,69.081,02:15:00
18153,7/8/2012,62.82450000000001,02:30:00
18154,7/8/2012,52.9186,02:45:00
18155,7/8/2012,53.96130000000001,03:00:00
18156,7/8/2012,53.1793,03:15:00
18157,7/8/2012,51.615300000000005,03:30:00
18158,7/8/2012,51.8759,03:45:00
18159,7/8/2012,52.3973,04:00:00
18160,7/8/2012,51.615300000000005,04:15:00
18161,7/8/2012,50.833200000000005,04:30:00
18162,7/8/2012,51.093900000000005,04:45:00
18163,7/8/2012,51.093900000000005,05:00:00
18164,7/8/2012,48.7477,05:15:00
18165,7/8/2012,45.3588,05:30:00
18166,7/8/2012,44.8374,05:45:00
18167,7/8/2012,45.6195,06:00:00
18168,7/8/2012,46.140899999999995,06:15:00
18169,7/8/2012,34.931400000000004,06:30:00
18170,7/8/2012,35.9742,06:45:00
18171,7/8/2012,35.7135,07:00:00
18172,7/8/2012,33.8888,07:15:00
18173,7/8/2012,33.6281,07:30:00
18174,7/8/2012,33.1068,07:45:00
18175,7/8/2012,35.1921,08:00:00
18176,7/8/2012,35.9742,08:15:00
18177,7/8/2012,33.6281,08:30:00
18178,7/8/2012,30.760600000000004,08:45:00
18179,7/8/2012,29.9786,09:00:00
18180,7/8/2012,30.760600000000004,09:15:00
18181,7/8/2012,31.0212,09:30:00
18182,7/8/2012,31.0212,09:45:00
18183,7/8/2012,32.06399999999999,10:00:00
18184,7/8/2012,31.0213,10:15:00
18185,7/8/2012,33.8888,10:30:00
18186,7/8/2012,33.6281,10:45:00
18187,7/8/2012,32.064,11:00:00
18188,7/8/2012,32.064,11:15:00
18189,7/8/2012,33.3675,11:30:00
18190,7/8/2012,35.1922,11:45:00
18191,7/8/2012,34.1494,12:00:00
18192,7/8/2012,33.1068,12:15:00
18193,7/8/2012,35.4528,12:30:00
18194,7/8/2012,36.7563,12:45:00
18195,7/8/2012,41.969899999999996,13:00:00
18196,7/8/2012,46.6623,13:15:00
18197,7/8/2012,45.619499999999995,13:30:00
18198,7/8/2012,51.3545,13:45:00
18199,7/8/2012,57.089600000000004,14:00:00
18200,7/8/2012,57.089600000000004,14:15:00
18201,7/8/2012,55.00410000000001,14:30:00
18202,7/8/2012,52.9187,14:45:00
18203,7/8/2012,53.70060000000001,15:00:00
18204,7/8/2012,55.00410000000001,15:15:00
18205,7/8/2012,54.48270000000001,15:30:00
18206,7/8/2012,55.5255,15:45:00
18207,7/8/2012,56.046800000000005,16:00:00
18208,7/8/2012,54.22200000000001,16:15:00
18209,7/8/2012,54.74340000000001,16:30:00
18210,7/8/2012,54.74340000000001,16:45:00
18211,7/8/2012,57.089600000000004,17:00:00
18212,7/8/2012,56.30760000000001,17:15:00
18213,7/8/2012,56.046800000000005,17:30:00
18214,7/8/2012,56.04690000000001,17:45:00
18215,7/8/2012,58.9144,18:00:00
18216,7/8/2012,58.392900000000004,18:15:00
18217,7/8/2012,58.65370000000001,18:30:00
18218,7/8/2012,59.43570000000001,18:45:00
18219,7/8/2012,66.21350000000001,19:00:00
18220,7/8/2012,69.081,19:15:00
18221,7/8/2012,65.95280000000001,19:30:00
18222,7/8/2012,56.30760000000001,19:45:00
18223,7/8/2012,58.653600000000004,20:00:00
18224,7/8/2012,60.999900000000004,20:15:00
18225,7/8/2012,59.696400000000004,20:30:00
18226,7/8/2012,61.2605,20:45:00
18227,7/8/2012,66.7348,21:00:00
18228,7/8/2012,67.7776,21:15:00
18229,7/8/2012,66.7348,21:30:00
18230,7/8/2012,60.7391,21:45:00
18231,7/8/2012,59.175000000000004,22:00:00
18232,7/8/2012,57.87160000000001,22:15:00
18233,7/8/2012,56.56830000000001,22:30:00
18234,7/8/2012,63.085300000000004,22:45:00
18235,7/8/2012,69.3417,23:00:00
18236,7/8/2012,69.3417,23:15:00
18237,7/8/2012,68.299,23:30:00
18238,7/8/2012,59.4357,23:45:00
18239,7/8/2012,56.307500000000005,00:00:00
18240,7/9/2012,56.568200000000004,00:15:00
18241,7/9/2012,55.78620000000001,00:30:00
18242,7/9/2012,61.260600000000004,00:45:00
18243,7/9/2012,65.4315,01:00:00
18244,7/9/2012,65.4315,01:15:00
18245,7/9/2012,63.606700000000004,01:30:00
18246,7/9/2012,56.828900000000004,01:45:00
18247,7/9/2012,57.6109,02:00:00
18248,7/9/2012,58.132400000000004,02:15:00
18249,7/9/2012,57.089600000000004,02:30:00
18250,7/9/2012,59.175000000000004,02:45:00
18251,7/9/2012,62.563900000000004,03:00:00
18252,7/9/2012,63.6067,03:15:00
18253,7/9/2012,52.9187,03:30:00
18254,7/9/2012,52.918600000000005,03:45:00
18255,7/9/2012,51.615300000000005,04:00:00
18256,7/9/2012,50.572500000000005,04:15:00
18257,7/9/2012,49.790400000000005,04:30:00
18258,7/9/2012,50.833200000000005,04:45:00
18259,7/9/2012,49.790400000000005,05:00:00
18260,7/9/2012,47.9657,05:15:00
